NonNullAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
NullableAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
PluralsResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
PxAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
RawResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
RequiresApiAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
RequiresFeatureAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
RequiresPermissionAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
RestrictToAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
SizeAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
StringDefAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
StringResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
StyleResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
StyleableResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
TransitionResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
UiThreadAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
VisibleForTestingAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
WorkerThreadAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
XmlResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
<3af0b203-faeb-48fc-8d73-8f268892fd9c>__TypeRegistrations,Java.Interop,managed - not Android registered,managed - not Android registered
AllCapsTransformationMethod,AndroidX.AppCompat.Text,managed - not Android registered,managed - not Android registered
AnimatedStateListDrawableCompat,AndroidX.AppCompat.Text,managed - not Android registered,managed - not Android registered
DrawableWrapper,AndroidX.AppCompat.Text,managed - not Android registered,managed - not Android registered
DrawerArrowDrawable,AndroidX.AppCompat.Text,managed - not Android registered,managed - not Android registered
AppCompatResources,AndroidX.AppCompat.Content.Res,managed - not Android registered,managed - not Android registered
AlertDialog,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
ActionBar,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
ActionBarInvoker,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
ActionBarDrawerToggle,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
AppCompatActivity,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
AppCompatDelegate,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
AppCompatDelegateInvoker,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
AppCompatDialog,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
AppCompatDialogFragment,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
AppCompatViewInflater,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
IAppCompatCallback,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
IAppCompatCallbackInvoker,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
WindowDecorActionBar,AndroidX.AppCompat.App,managed - not Android registered,managed - not Android registered
AbsActionBarView,AndroidX.AppCompat.Widget,managed - not Android registered,managed - not Android registered
ActionBarContainer,AndroidX.AppCompat.Widget,managed - not Android registered,managed - not Android registered
Toolbar,AndroidX.AppCompat.Widget,managed - not Android registered,managed - not Android registered
AbsActionBarViewInvoker,AndroidX.AppCompat.Widget,managed - not Android registered,managed - not Android registered
ActionBarContextView,AndroidX.AppCompat.Widget,managed - not Android registered,managed - not Android registered
ActionBarOverlayLayout,AndroidX.AppCompat.Widget,managed - not Android registered,managed - not Android registered
